article_id,title,author,nickname,url,publish_date,publish_year,views,likes,comments,collections,description,language_tags,search_keyword
148018882,Spark - ML：开启大数据机器学习的神奇之门,xiaoyingxixi1989,大雨淅淅,https://blog.csdn.net/xiaoyingxixi1989/article/details/148018882,2025/5/16,2025,1354,15,0,0,本文介绍了Spark - ML，它是基于Spark平台的机器学习库，能利用分布式计算处理海量数据。阐述了其基于DataFrame的设计、核心组件，揭秘强大算法库、灵活特征工程和高效模型评估功能，还介绍了在电商、金融、医疗的应用，最后给出安装配置和代码实战。,"大数据,spark,机器学习",机器学习
153899676,ML2Scratch深度解析：如何在Scratch中构建可视化机器学习应用,gitblog_00837,卢红梓,https://blog.csdn.net/gitblog_00837/article/details/153899676,2025/10/26,2025,1018,30,0,0,ML2Scratch是基于TensorFlow.js和ml5.js的开源项目，将机器学习能力集成到Scratch可视化编程环境，支持本地浏览器训练与推理。其模块化架构包含GUI扩展接口、ML引擎与交互层，提供手势识别、垃圾分类、机器人控制等实战项目，并支持多语言、数据采集优化、模型参数调优及与Scratch生态（视频传感、画笔、声音等）深度集成。,,机器学习
89949097,ML.NET 1.0 发布，单击右键即可添加机器学习模型,mzl87,寒冰屋,https://blog.csdn.net/mzl87/article/details/89949097,2019/5/8,2019,347,0,0,0,ML.NET 1.0已发布，它是跨平台机器学习框架，让.NET开发者快速上手。提供终端工作流，有数据表述、数据转换等关键组件，支持多种机器学习任务。还新增自动机器学习、Model Builder、ML.NET CLI等预览功能，支持回归与分类任务。,ML.NET,机器学习
151366180,ML Visuals完全指南：如何快速定制专业机器学习图表,gitblog_00636,颜妙瑶Titus,https://blog.csdn.net/gitblog_00636/article/details/151366180,2026/1/11,2026,1008,12,0,0,ML Visuals是一个开源的机器学习图表库，提供超100种可定制的可视化模板，涵盖神经网络、Transformer模型和数据流程图等。支持Google Slides编辑，便于快速创建高质量学术图表，广泛应用于论文撰写、教学演示和技术文档。,,机器学习
103765480,使用spark ml pipeline进行机器学习,hellozhxy,,https://blog.csdn.net/hellozhxy/article/details/103765480,2019/12/30,2019,408,0,0,0,本文详细介绍如何使用Spark ML Pipeline构建机器学习工作流，包括数据预处理、特征生成与选取、模型训练及评估。通过实例展示了Pipeline如何简化机器学习流程，提高模型效率。,,机器学习
142481378,AWS ML JP：开启您的机器学习之旅,gitblog_00006,宋海翌Daley,https://blog.csdn.net/gitblog_00006/article/details/142481378,2026/3/20,2026,439,3,0,0,AWS ML JP是专注于帮助用户在AWS平台学习和实践机器学习的开源项目。其技术架构分三层，涵盖多种AI、ML服务及框架。适用于推荐系统、图像识别等场景。具有学习资源全面、导向实际应用、有开源社区和AWS官方支持等特点。,,机器学习
144945663,【C#与ML.NET的机器学习模型集成】——释放.NET开发者的无限潜能，轻松构建智能应用,2401_88677290,墨夶,https://blog.csdn.net/2401_88677290/article/details/144945663,2025/1/5,2025,916,30,0,0,本文介绍了如何利用C#和微软开源机器学习框架ML.NET构建机器学习模型。先介绍了ML.NET的特点，接着阐述环境搭建、数据准备、模型训练、评估优化及部署等步骤，展示了其易于使用、高性能等优势，让.NET开发者能轻松参与机器学习领域。,"c#,.net,机器学习",机器学习
87278655,Spark ML机器学习：多项式转化-PolynomialExpansion,linweidong,大模型大数据攻城狮,https://blog.csdn.net/linweidong/article/details/87278655,2019/2/14,2019,2322,0,0,0,本文介绍Spark ML库中PolynomialExpansion类的使用，该类能够将特征向量扩展到更高维度的多项式空间，提升机器学习模型的表现力。通过实例演示了如何将特征向量从二维扩展至三维，生成新的多项式特征。,,机器学习
125755762,Flink ML API，为实时机器学习设计的算法接口与迭代引擎,weixin_70923796,米朵儿技术屋,https://blog.csdn.net/weixin_70923796/article/details/125755762,2022/7/13,2022,454,0,0,0,本文介绍了Flink ML API的最新进展，包括面向实时机器学习的API设计，流批一体的迭代引擎，以及Flink ML生态建设。新API支持多输入多输出，提供实时模型数据的接口，便于实时机器学习场景。流批一体的迭代引擎则允许数据的循环处理，适应离线和在线训练。Flink ML生态正在逐步完善，更多算法和工具将被整合，以支持更广泛的机器学习需求。,"机器学习,算法,flink",机器学习
156375449,如何快速使用ML Visuals：机器学习可视化的完整指南,gitblog_00128,皮奕清Primavera,https://blog.csdn.net/gitblog_00128/article/details/156375449,2025/12/29,2025,902,14,0,0,ML Visuals是一个开源的机器学习可视化资源库，提供免费、高质量的图表与模板，适用于学术论文、技术博客和教学演示。支持Google Slides编辑，涵盖线性回归、Transformer等主流模型，用户可自由复用、定制并贡献内容，促进技术传播。,,机器学习
112345621,PySpark ML——分布式机器学习库,weixin_43841688,小数志,https://blog.csdn.net/weixin_43841688/article/details/112345621,2020/9/12,2020,826,0,0,0,本文介绍PySpark ML库的基本框架与理念，对比sklearn，重点讲解Transformer、Estimator和Pipeline三大模块，并通过随机森林分类器实战案例，展示两库在机器学习任务中的表现差异。,"算法,机器学习,人工智能,大数据,python",机器学习
115094606,php-ml_PHP-ML - 一个机器学习的PHP库,weixin_35587674,张纳尔多,https://blog.csdn.net/weixin_35587674/article/details/115094606,2021/3/22,2021,577,0,0,0,PHP-ML是一个用于PHP的机器学习库，提供多种算法，如K最近邻分类器，支持简单分类和预测。此外，它还包括预处理、特征提取等功能。要使用PHP-ML，需要PHP 7.2或更高版本，并可以通过Composer安装。,php-ml,机器学习
147136391,机器学习项目集 - ML-ProjectKart 使用教程,gitblog_00269,咎岭娴Homer,https://blog.csdn.net/gitblog_00269/article/details/147136391,2026/4/8,2026,645,12,0,0,本文是ML-ProjectKart机器学习项目集的使用教程。该项目集开源，含234+个项目，涵盖多种技术。介绍了快速启动项目的步骤，还列举广告点击率预测等应用案例，以及机器学习基础、计算机视觉等典型生态项目，各项目有代码和文档。,,机器学习
125508718,亚马逊云科技Build On-图机器学习Neptune ML,lo_olo_ol,lo_olo_ol,https://blog.csdn.net/lo_olo_ol/article/details/125508718,2022/6/28,2022,741,0,0,0,本文介绍了如何使用AWS的Neptune ML进行图机器学习，特别是在电影数据分析中的应用。通过Neptune ML，可以预测和推断图数据中的缺失属性和连接，简化了机器学习模型的构建过程，并提供了高效查询复杂互联数据的能力。,"科技,机器学习,大数据",机器学习
119101948,Spark.ml 进行机器学习,weixin_45153493,only-guo,https://blog.csdn.net/weixin_45153493/article/details/119101948,2021/7/26,2021,1066,0,0,0,本文介绍Spark.ml的基本概念，包括数据格式、Transformer与Estimator等，并通过分类与回归实战案例展示如何利用Spark.ml进行机器学习。,"spark,python,机器学习",机器学习
142194795,探索未来：Capacitor ML Kit —— 移动端机器学习的新纪元,gitblog_00660,侯滔武Dark,https://blog.csdn.net/gitblog_00660/article/details/142194795,2024/9/13,2024,1083,24,0,0,Capacitor ML Kit是Capawesome团队维护的开源项目，为Capacitor开发者提供机器学习插件，可将Google的ML Kit SDKs集成到移动应用。它封装优化了SDKs，支持多功能，应用场景广泛，具有跨平台、兼容新版本等特点，能提升应用体验。,,机器学习
139189930,PHP-ML：PHP中的机器学习库,gitblog_00013,齐游菊Rosemary,https://blog.csdn.net/gitblog_00013/article/details/139189930,2026/4/12,2026,723,5,0,0,PHP-ML是一个为PHP开发者设计的易于使用的机器学习库，包含多种算法和工具，用于集成高级机器学习功能，如分类、回归、聚类和神经网络。项目强调了其易用性、全面性和可扩展性，适用于网站推荐、邮件分类等多个场景。,,机器学习
147998367,ML-Crate：机器学习项目集散地,gitblog_00431,滕骅照Fitzgerald,https://blog.csdn.net/gitblog_00431/article/details/147998367,2025/5/16,2025,874,30,0,0,ML-Crate 是一个开源项目，作为机器学习爱好者的资源库，提供集中式平台。它使用 Python 及 TensorFlow、PyTorch 等库，用 Flask 等框架部署模型。项目涵盖数据分类、回归等多种任务，具有模块化、开源友好等特点，能推动机器学习技术发展。,,机器学习
91446157,ML Pipeline原理,android_xue,SunnyRivers,https://blog.csdn.net/android_xue/article/details/91446157,2019/6/11,2019,2679,3,2,0,本文探讨了Spark MLLib的局限性及其在处理复杂机器学习问题时的挑战，介绍了ML Pipeline的引入，旨在简化机器学习工作流程，提供更高效、规范的数据处理和模型训练方法。文章详细解释了Pipeline的组成部分，包括Transformer和Estimator，以及它们在构建复杂机器学习应用中的作用。,"spark,ml,pipeline,transformer,estimator",机器学习
90604366,PySpark机器学习 ML,zhangliangjing1,诸葛三郎,https://blog.csdn.net/zhangliangjing1/article/details/90604366,2019/5/27,2019,839,1,0,0,本文介绍了Spark中基于DataFrame的MLlib包，即spark.ml包。阐述了ML包的三大抽象类：转换器、预测器和工作流。详细介绍了多种转换器和预测器的功能，还给出了使用工作流预测婴儿存活率的示例，包括数据载入、创建转换器、预测器、工作流，以及模型训练、评估和保存。,"ML,PySpark,机器学习",机器学习
151308562,Android机器学习实战：TensorFlow Lite与ML Kit完整指南,gitblog_00160,孔卿菡Warrior,https://blog.csdn.net/gitblog_00160/article/details/151308562,2026/1/9,2026,743,10,0,0,本文介绍了如何在Android平台上使用TensorFlow Lite和ML Kit进行机器学习开发。涵盖环境配置、核心优势、功能套件及典型应用场景，帮助开发者快速集成图像识别、文本分析等功能，实现在移动设备上的高效AI推理。,,机器学习
103573204,AI Boot Camp 分享之 ML.NET 机器学习指南,sd7o95o,dotNET跨平台,https://blog.csdn.net/sd7o95o/article/details/103573204,2019/12/16,2019,426,0,0,0,在AIBootCamp活动中，分享了ML.NET机器学习指南和AzureKinect.NETSDK概要，探讨了.NET开发者如何利用ML.NET进行机器学习，以及其与Python、TensorFlow相比的优势。ML.NET简化了机器学习的集成，尤其是在ASP.NET应用程序中。,,机器学习
90172587,微软发布ML.NET 1.0，可一键添加机器学习模型,yihuliunian,銨靜菂等芐紶,https://blog.csdn.net/yihuliunian/article/details/90172587,2019/5/13,2019,1154,0,0,0,微软发布了ML.NET 1.0，一个免费、开源的机器学习框架，旨在使.NET开发者能够轻松地在应用程序中集成机器学习功能。新版本包括自动机器学习（AutoML）、模型构建器和CLI等工具，简化了模型构建过程。,"微软,ML.NET",机器学习
144644717,5大优势 vs 0门槛：ML.NET如何助.NET开发者轻松上手机器学习？,z_344791576,墨瑾轩,https://blog.csdn.net/z_344791576/article/details/144644717,2024/12/22,2024,911,30,4,0,本文介绍了ML.NET框架，一个专为.NET开发者设计的跨平台机器学习工具。ML.NET简化了机器学习模型的构建、训练、部署和使用过程，无需深入机器学习理论或掌握其他编程语言。文章详细阐述了ML.NET的五大优势，并通过实战演练指导读者如何创建第一个ML.NET项目。,".net,机器学习,人工智能",机器学习
